,0
1303,"efe,""师保国"""
1304,"efe,""师保国"""
1305,"efe,""师保国"""
1306,"efe,""师保国"""
1307,"鲸歌mooc40,""师保国"""
1308,"mooc45338409950762381,""师保国"""
1309,"mooc45338409950762381,""师保国"""
1310,"mooc45338409950762381,""师保国"""
1311,"mooc45338409950762381,""师保国"""
1312,"mooc45338409950762381,""师保国"""
1313,"mooc45338409950762381,""师保国"""
1314,"mooc45338409950762381,""师保国"""
1315,"mooc45338409950762381,""师保国"""
1316,"mooc45338409950762381,""师保国"""
1317,"子弦z,""师保国"""
1318,"子弦z,""师保国"""
1319,"子弦z,""师保国"""
1320,"时光依旧mooc18,""师保国"""
1321,"时光依旧mooc18,""师保国"""
1322,"子弦z,""师保国"""
1323,"杜鸣雨,""师保国"""
1324,"杜鸣雨,""师保国"""
1325,"杜鸣雨,""师保国"""
1326,"陌mooc788,""师保国"""
1327,"陌mooc788,""师保国"""
1328,"首师大-夏光隆,""师保国"""
1329,"首师大-夏光隆,""师保国"""
1330,"首师大-夏光隆,""师保国"""
1331,"首师大-夏光隆,""师保国"""
1332,"首师大-夏光隆,""师保国"""
1333,"首师大-夏光隆,""师保国"""
1334,"首师大-夏光隆,""师保国"""
1335,"mooc50098419834764652,""师保国"""
1336,"mooc50098419834764652,""师保国"""
1337,"mooc50098419834764652,""师保国"""
1338,"kooike哈特,""师保国"""
1339,"kooike哈特,""师保国"""
1340,"kooike哈特,""师保国"""
1341,"kooike哈特,""师保国"""
1342,"kooike哈特,""师保国"""
1343,"魔方脸谱,""师保国"""
1344,"魔方脸谱,""师保国"""
1345,"阁下mooc26,""师保国"""
1346,"阁下mooc26,""师保国"""
1347,"又冷又明亮ykt1545453264915,""师保国"""
1348,"又冷又明亮ykt1545453264915,""师保国"""
1349,"mn778253868163com,""师保国"""
1350,"mn778253868163com,""师保国"""
1351,"Playmakermooc1,""师保国"""
1352,"Playmakermooc1,""师保国"""
1353,"淑月宝宝,""师保国"""
1354,"淑月宝宝,""师保国"""
1355,"yzu201806723,""师保国"""
1356,"yzu201806723,""师保国"""
1357,"yzu201806723,""师保国"""
1358,"yzu201806723,""师保国"""
1359,"yzu201806723,""师保国"""
1360,"yzu201806723,""师保国"""
1361,"yzu201806723,""师保国"""
1362,"yzu201806723,""师保国"""
1363,"yzu201806723,""师保国"""
1364,"yzu201806723,""师保国"""
1365,"越过山丘mooc43,""师保国"""
1366,"越过山丘mooc43,""师保国"""
1367,"yzu201806738,""师保国"""
1368,"yzu201806738,""师保国"""
1369,"yzu201806738,""师保国"""
1370,"g郭雪晴,""师保国"""
1371,"g郭雪晴,""师保国"""
1372,"熊香菜很酷,""师保国"""
1373,"熊香菜很酷,""师保国"""
1374,"yzu201805599,""师保国"""
1375,"yzu201805599,""师保国"""
1376,"yzu201805599,""师保国"""
1377,"yzu201805599,""师保国"""
1378,"yzu201805599,""师保国"""
1379,"yzu201805599,""师保国"""
1380,"yzu201805599,""师保国"""
1381,"yzu201805599,""师保国"""
1382,"yzu201805599,""师保国"""
1383,"mooc18140518503927041,""师保国"""
1384,"mooc18140518503927041,""师保国"""
1385,"yzu201805599,""师保国"""
1386,"yzu201805599,""师保国"""
1387,"mooc18140518503927041,""师保国"""
1388,"yzu201805599,""师保国"""
1389,"yzu201805599,""师保国"""
1390,"yzu201805599,""师保国"""
1391,"yzu201805599,""师保国"""
1392,"kami喜欢卡米亚,""师保国"""
1393,"kami喜欢卡米亚,""师保国"""
1394,"拾玖捌柒陆伍肆叁贰壹,""师保国"""
1395,"拾玖捌柒陆伍肆叁贰壹,""师保国"""
1396,"拾玖捌柒陆伍肆叁贰壹,""师保国"""
1397,"拾玖捌柒陆伍肆叁贰壹,""师保国"""
1398,"熊香菜很酷,""师保国"""
1399,"熊香菜很酷,""师保国"""
1400,"拾玖捌柒陆伍肆叁贰壹,""师保国"""
1401,"拾玖捌柒陆伍肆叁贰壹,""师保国"""
1402,"拾玖捌柒陆伍肆叁贰壹,""师保国"""
1403,"mooc55467713776421974,""师保国"""
1404,"mooc55467713776421974,""师保国"""
1405,"mooc55467713776421974,""师保国"""
1406,"mooc55467713776421974,""师保国"""
1407,"mooc55467713776421974,""师保国"""
1408,"mooc55467713776421974,""师保国"""
1409,"mooc55467713776421974,""师保国"""
1410,"mooc55467713776421974,""师保国"""
1411,"g郭雪晴,""师保国"""
1412,"g郭雪晴,""师保国"""
1413,"mooc67810059491865270,""师保国"""
1414,"mooc67810059491865270,""师保国"""
1415,"mooc67810059491865270,""师保国"""
1416,"mooc67810059491865270,""师保国"""
1417,"mooc67810059491865270,""师保国"""
1418,"mooc67810059491865270,""师保国"""
1419,"mooc67810059491865270,""师保国"""
1420,"mooc67810059491865270,""师保国"""
1421,"mooc67810059491865270,""师保国"""
1422,"流光飞舞的爱情,""师保国"""
1423,"流光飞舞的爱情,""师保国"""
1424,"mooc1475346736964,""师保国"""
1425,"mooc1475346736964,""师保国"""
1426,"mooc87720118280251156,""师保国"""
1427,"mooc87720118280251156,""师保国"""
1428,"梁言mooc3,""师保国"""
1429,"梁言mooc3,""师保国"""
1430,"几分从前mooc,""师保国"""
1431,"几分从前mooc,""师保国"""
1432,"MindyWho,""师保国"""
1433,"MindyWho,""师保国"""
1434,"花梧敷,""师保国"""
1435,"花梧敷,""师保国"""
1436,"花梧敷,""师保国"""
1437,"花梧敷,""师保国"""
1438,"花梧敷,""师保国"""
1439,"花梧敷,""师保国"""
1440,"花梧敷,""师保国"""
1441,"花梧敷,""师保国"""
1442,"花梧敷,""师保国"""
1443,"花梧敷,""师保国"""
1444,"花梧敷,""师保国"""
1445,"花梧敷,""师保国"""
1446,"花梧敷,""师保国"""
1447,"Veramooc135,""师保国"""
1448,"Veramooc135,""师保国"""
1449,"Veramooc135,""师保国"""
1450,"汤天琪,""师保国"""
1451,"汤天琪,""师保国"""
1452,"迦楼罗A,""师保国"""
1453,"迦楼罗A,""师保国"""
1454,"洛阳师院白格子KY,""师保国"""
1455,"洛阳师院白格子KY,""师保国"""
1456,"杜鸣雨,""师保国"""
1457,"杜鸣雨,""师保国"""
1458,"西洲mooc124,""师保国"""
1459,"西洲mooc124,""师保国"""
1460,"西洲mooc124,""师保国"""
1461,"西洲mooc124,""师保国"""
1462,"西洲mooc124,""师保国"""
1463,"西洲mooc124,""师保国"""
1464,"西洲mooc124,""师保国"""
1465,"霉霉mooc13,""师保国"""
1466,"霉霉mooc13,""师保国"""
1467,"知不然,""师保国"""
1468,"知不然,""师保国"""
1469,"知不然,""师保国"""
1470,"知不然,""师保国"""
1471,"知不然,""师保国"""
1472,"知不然,""师保国"""
1473,"石保江,""师保国"""
1474,"石保江,""师保国"""
1475,"褚蕊物联174班17062030418,""师保国"""
1476,"褚蕊物联174班17062030418,""师保国"""
1477,"Kamorous,""师保国"""
1478,"Kamorous,""师保国"""
1479,"Kamorous,""师保国"""
1480,"禾呈mooc14,""师保国"""
1481,"禾呈mooc14,""师保国"""
1482,"禾呈mooc14,""师保国"""
1483,"禾呈mooc14,""师保国"""
1484,"mooc88037587283377612,""师保国"""
1485,"mooc88037587283377612,""师保国"""
1486,"哈哈哈哈哈3648916,""师保国"""
1487,"哈哈哈哈哈3648916,""师保国"""
1488,"mooc54440532680896277,""师保国"""
1489,"mooc54440532680896277,""师保国"""
1490,"mooc54440532680896277,""师保国"""
1491,"mooc54440532680896277,""师保国"""
1492,"mooc77498546657297214,""师保国"""
1493,"mooc77498546657297214,""师保国"""
1494,"17应心朱文静,""师保国"""
1495,"17应心朱文静,""师保国"""
1496,"电子171班17060130129,""师保国"""
1497,"电子171班17060130129,""师保国"""
1498,"mooc1483476517,""师保国"""
1499,"mooc1483476517,""师保国"""
1500,"kixin1208,""师保国"""
1501,"kixin1208,""师保国"""
1502,"chatterminator,""师保国"""
1503,"Annoraa,""师保国"""
1504,"Annoraa,""师保国"""
1505,"Kamorous,""师保国"""
1506,"Kamorous,""师保国"""
1507,"赖珊,""师保国"""
1508,"赖珊,""师保国"""
1509,"Kamorous,""师保国"""
1510,"叶子翩飞,""师保国"""
1511,"叶子翩飞,""师保国"""
1512,"任丽宇星立,""师保国"""
1513,"任丽宇星立,""师保国"""
1514,"moocuby,""师保国"""
1515,"moocuby,""师保国"""
1516,"Polarismooc198,""师保国"""
1517,"Polarismooc198,""师保国"""
1518,"Joyeshea,""师保国"""
1519,"Joyeshea,""师保国"""
1520,"mooc53877562740155811,""师保国"""
1521,"mooc53877562740155811,""师保国"""
1522,"禾呈mooc14,""师保国"""
1523,"禾呈mooc14,""师保国"""
1524,"mooc55533542773398888,""师保国"""
1525,"mooc55533542773398888,""师保国"""
1526,"Playmakermooc1,""师保国"""
1527,"Playmakermooc1,""师保国"""
1528,"yzu201806725,""师保国"""
1529,"yzu201806725,""师保国"""
1530,"yzu201806717,""师保国"""
1531,"yzu201806717,""师保国"""
1532,"NEKOmooc65,""师保国"""
1533,"efe,""师保国"""
1534,"efe,""师保国"""
1535,"efe,""师保国"""
1536,"efe,""师保国"""
1537,"efe,""师保国"""
1538,"efe,""师保国"""
1539,"axb～～,""师保国"""
1540,"axb～～,""师保国"""
1541,"1187953194,""师保国"""
1542,"1187953194,""师保国"""
1543,"mooc胡桥,""师保国"""
1544,"mooc胡桥,""师保国"""
1545,"Kamorous,""师保国"""
1546,"Kamorous,""师保国"""
1547,"mooc73331267594467090,""师保国"""
1548,"mooc88492279238491340,""师保国"""
1549,"mooc88492279238491340,""师保国"""
1550,"粒籽LYN,""师保国"""
1551,"粒籽LYN,""师保国"""
1552,"yzu201805615,""师保国"""
1553,"yzu201805615,""师保国"""
1554,"yzu201805615,""师保国"""
1555,"yzu201805615,""师保国"""
1556,"yzu201805615,""师保国"""
1557,"yzu201805615,""师保国"""
1558,"yzu201805615,""师保国"""
1559,"yzu201805615,""师保国"""
1560,"yzu201805615,""师保国"""
1561,"yzu201805615,""师保国"""
1562,"百天明,""师保国"""
1563,"mxm杨承霈011810429,""师保国"""
1564,"mxm杨承霈011810429,""师保国"""
1565,"mooc1475996853189,""师保国"""
1566,"mooc1475996853189,""师保国"""
1567,"mooc陈松林,""师保国"""
1568,"mooc陈松林,""师保国"""
1569,"mooc陈松林,""师保国"""
1570,"hwbBOBO,""师保国"""
1571,"hwbBOBO,""师保国"""
1572,"火星文刀,""师保国"""
1573,"火星文刀,""师保国"""
1574,"杜王町一般住民,""师保国"""
1575,"杜王町一般住民,""师保国"""
1576,"mooc50098419834764652,""师保国"""
1577,"mooc50098419834764652,""师保国"""
1578,"mooc55467713776421974,""师保国"""
1579,"mooc55467713776421974,""师保国"""
1580,"COPJ,""师保国"""
1581,"COPJ,""师保国"""
1582,"332655840,""师保国"""
1583,"332655840,""师保国"""
1584,"拾玖捌柒陆伍肆叁贰壹,""师保国"""
1585,"拾玖捌柒陆伍肆叁贰壹,""师保国"""
1586,"栗子姐姐mooc2,""师保国"""
1587,"栗子姐姐mooc2,""师保国"""
1588,"mooc54261026034335420,""师保国"""
1589,"mooc54261026034335420,""师保国"""
1590,"Qianna_,""师保国"""
1591,"Qianna_,""师保国"""
1592,"JKookey,""师保国"""
1593,"首师大-夏光隆,""师保国"""
1594,"首师大-夏光隆,""师保国"""
1595,"我爱三重门,""师保国"""
1596,"我爱三重门,""师保国"""
1597,"痒氧氜-生科1801张济薇,""师保国"""
1598,"痒氧氜-生科1801张济薇,""师保国"""
1599,"淑月宝宝,""师保国"""
1600,"淑月宝宝,""师保国"""
1601,"淑月宝宝,""师保国"""
1602,"后庭灯灭,""师保国"""
1603,"后庭灯灭,""师保国"""
1604,"Bing羊羊,""师保国"""
1605,"Bing羊羊,""师保国"""
1606,"如影追光,""师保国"""
1607,"如影追光,""师保国"""
1608,"mooc22825304934690833,""师保国"""
1609,"mooc22825304934690833,""师保国"""
1610,"mooc54261517856454685,""师保国"""
1611,"mooc54261517856454685,""师保国"""
1612,"嘚啵嘚啵嘚啵嘚儿,""师保国"""
1613,"嘚啵嘚啵嘚啵嘚儿,""师保国"""
1614,"樂思樂想,""师保国"""
1615,"樂思樂想,""师保国"""
1616,"十五sw,""师保国"""
1617,"十五sw,""师保国"""
1618,"十五sw,""师保国"""
1619,"十五sw,""师保国"""
1620,"十五sw,""师保国"""
1621,"十五sw,""师保国"""
1622,"啊倩吖,""师保国"""
1623,"渐•离,""师保国"""
1624,"渐•离,""师保国"""
1625,"喜欢就学的小石头,""师保国"""
1626,"喜欢就学的小石头,""师保国"""
1627,"这个昵称太抢手喔,""师保国"""
1628,"这个昵称太抢手喔,""师保国"""
1629,"光伏171班17062130136高道霖,""师保国"""
1630,"光伏171班17062130136高道霖,""师保国"""
1631,"mooc53388268906647856,""师保国"""
1632,"mooc53388268906647856,""师保国"""
1633,"嘶吼的念兽哇!,""师保国"""
1634,"嘶吼的念兽哇!,""师保国"""
1635,"十五sw,""师保国"""
1636,"十五sw,""师保国"""
1637,"狮子座mooc63,""师保国"""
1638,"ycymooc12,""师保国"""
1639,"ycymooc12,""师保国"""
1640,"是小秦的,""师保国"""
1641,"是小秦的,""师保国"""
1642,"Min_H,""师保国"""
1643,"Min_H,""师保国"""
1644,"Youthmooc54,""师保国"""
1645,"Youthmooc54,""师保国"""
1646,"mooc1475346736964,""师保国"""
1647,"mooc1475346736964,""师保国"""
1648,"冰mooc520,""师保国"""
1649,"冰mooc520,""师保国"""
1650,"冰mooc520,""师保国"""
1651,"蠹书虫,""师保国"""
1652,"蠹书虫,""师保国"""
1653,"陆晓萍1,""师保国"""
1654,"陆晓萍1,""师保国"""
1655,"lrich888,""师保国"""
1656,"lrich888,""师保国"""
1657,"黑匹诺,""师保国"""
1658,"黑匹诺,""师保国"""
1659,"阿勒特那依·帕提汗,""师保国"""
1660,"阿勒特那依·帕提汗,""师保国"""
1661,"与花怜尔,""师保国"""
1662,"与花怜尔,""师保国"""
1663,"朱韵达,""师保国"""
1664,"朱韵达,""师保国"""
1665,"wss吴思思,""师保国"""
1666,"wss吴思思,""师保国"""
1667,"麋小鹿ykt1521612935734,""师保国"""
1668,"花欤人戏,""师保国"""
1669,"花欤人戏,""师保国"""
1670,"hzyholiday163com,""师保国"""
1671,"hzyholiday163com,""师保国"""
1672,"亠乂,""师保国"""
1673,"亠乂,""师保国"""
1674,"Fermooc10,""师保国"""
1675,"Fermooc10,""师保国"""
1676,"mooc65805638516766672,""师保国"""
1677,"mooc65805638516766672,""师保国"""
1678,"mooc_Elena,""师保国"""
1679,"mooc_Elena,""师保国"""
1680,"诸神黄昏mooc14,""师保国"""
1681,"诸神黄昏mooc14,""师保国"""
1682,"吴柯琪,""师保国"""
1683,"055李进荣复旦,""师保国"""
1684,"055李进荣复旦,""师保国"""
1685,"055李进荣复旦,""师保国"""
1686,"055李进荣复旦,""师保国"""
1687,"055李进荣复旦,""师保国"""
1688,"mooc1520432393191,""师保国"""
1689,"mooc1520432393191,""师保国"""
1690,"Jykt1505716757689,""师保国"""
1691,"Jykt1505716757689,""师保国"""
1692,"jiayoujiayou159163com,""师保国"""
1693,"jiayoujiayou159163com,""师保国"""
1694,"Yinnanna,""师保国"""
1695,"Yinnanna,""师保国"""
1696,"66翩鸿99,""师保国"""
1697,"66翩鸿99,""师保国"""
1698,"刘可新,""师保国"""
1699,"刘可新,""师保国"""
1700,"小妍1978,""师保国"""
1701,"小妍1978,""师保国"""
1702,"wuli丑丑mooc,""师保国"""
1703,"wuli丑丑mooc,""师保国"""
1704,"嘶吼的念兽哇!,""师保国"""
1705,"嘶吼的念兽哇!,""师保国"""
1706,"mooc52810172596416246,""师保国"""
1707,"mooc52810172596416246,""师保国"""
1708,"溪mooc71,""师保国"""
1709,"溪mooc71,""师保国"""
1710,"Enjoltaire,""师保国"""
1711,"Enjoltaire,""师保国"""
1712,"kakamooc135,""师保国"""
1713,"mooc1512093307067-王淑青,""师保国"""
1714,"mooc1512093307067-王淑青,""师保国"""
1715,"大王5566,""师保国"""
1716,"大王5566,""师保国"""
1717,"18环境Z周俊龙,""师保国"""
1718,"18环境Z周俊龙,""师保国"""
1719,"喻会铭,""师保国"""
1720,"喻会铭,""师保国"""
1721,"mooc1477706533636,""师保国"""
1722,"mooc1477706533636,""师保国"""
1723,"Valenciamooc3,""师保国"""
1724,"Valenciamooc3,""师保国"""
1725,"阿凡达mooc26,""师保国"""
1726,"阿凡达mooc26,""师保国"""
1727,"hit1163710127,""师保国"""
1728,"高桥无风,""师保国"""
1729,"高桥无风,""师保国"""
1730,"方兴未艾45,""师保国"""
1731,"方兴未艾45,""师保国"""
1732,"魏以琳,""师保国"""
1733,"魏以琳,""师保国"""
1734,"月幽沐,""师保国"""
1735,"月幽沐,""师保国"""
1736,"似枝,""师保国"""
1737,"似枝,""师保国"""
1738,"1510750444,""师保国"""
1739,"1510750444,""师保国"""
1740,"ykt1508201715978,""师保国"""
1741,"ykt1508201715978,""师保国"""
1742,"a方珺a,""师保国"""
1743,"ykt1508201715978,""师保国"""
1744,"ykt1508201715978,""师保国"""
1745,"深泓的小涡,""师保国"""
1746,"深泓的小涡,""师保国"""
1747,"mooc54260504569125640,""师保国"""
1748,"mooc54260504569125640,""师保国"""
1749,"HFU2015217306,""师保国"""
1750,"HFU2015217306,""师保国"""
1751,"BH17377155,""师保国"""
1752,"BH17377155,""师保国"""
1753,"Turnoffthemoonplease,""师保国"""
1754,"Turnoffthemoonplease,""师保国"""
1755,"PaingThuZaw,""师保国"""
1756,"PaingThuZaw,""师保国"""
1757,"ykt1503971464358,""师保国"""
1758,"陶乐教练,""师保国"""
1759,"陶乐教练,""师保国"""
1760,"云小净,""师保国"""
1761,"云小净,""师保国"""
1762,"最爱樱桃小丸子呀,""师保国"""
1763,"最爱樱桃小丸子呀,""师保国"""
1764,"信零,""师保国"""
1765,"信零,""师保国"""
1766,"徐梓铭,""师保国"""
1767,"徐梓铭,""师保国"""
1768,"淡泊呐呐呐,""师保国"""
1769,"淡泊呐呐呐,""师保国"""
1770,"兰兰201810x,""师保国"""
1771,"兰兰201810x,""师保国"""
1772,"Eva819,""师保国"""
1773,"kixin1208,间歇性积极患者"
1774,"kixin1208,间歇性积极患者"
1775,"间歇性积极患者,间歇性积极患者"
1776,"tangyanli0327,03徐子林"
1777,"于春龙13365427636,03徐子林"
1778,"最爱梵高,最爱梵高"
1779,"mooc54261026034335420,最爱梵高"
1780,"mooc54261026034335420,最爱梵高"
1781,"axb～～,axb～～"
1782,"mooc1536278887184,冰雪心mooc3"
1783,"mooc1536278887184,Veramooc135"
1784,"axb～～,Veramooc135"
1785,"mooc1536278887184,间歇性积极患者"
1786,"mooc1536278887184,间歇性积极患者"
1787,"mooc1536278887184,越过山丘mooc43"
1788,"g郭雪晴,Polarismooc198"
1789,"今年也要超美丽,时光依旧mooc18"
1790,"间歇性积极患者,时光依旧mooc18"
1791,"axb～～,间歇性积极患者"
1792,"GB-国宝,mooc22825105514727291"
1793,"axb～～,axb～～"
1794,"1823011316黄奕博,zhangzhishan"
1795,"有鸿鹄之志,间歇性积极患者"
1796,"GB-国宝,间歇性积极患者"
1797,"有鸿鹄之志,间歇性积极患者"
1798,"樂思樂想,间歇性积极患者"
1799,"深泓的小涡,熊香菜很酷"
1800,"猫咪小橙子,间歇性积极患者"
1801,"王青青青青,冰雪心mooc3"
1802,"王青青青青,旺逍遥mooc"
1803,"王青青青青,鲸歌mooc40"
1804,"王青青青青,鲸歌mooc40"
1805,"王青青青青,wss吴思思"
1806,"王青青青青,mooc87720118280251156"
1807,"海波mooc57,zhangzhishan"
1808,"mooc63661929783082881,小妍1978"
1809,"间歇性积极患者,文慧418"
1810,"mooc87720118280251156,mooc87720118280251156"
1811,"mooc87720118280251156,小妍1978"
1812,"与花怜尔,03徐子林"
1813,"套马的小齐,七月与安生mooc21"
1814,"套马的小齐,mooc_Elena"
1815,"pengmooc180,W330"
1816,"ncu_6204117042,Rootlesstree-"
1817,"agatha,nicegirl805"
1818,"nicegirl805,nicegirl805"
1819,"agatha,nicegirl805"
1820,"hzyholiday163com,燃99"
1821,"笨笨mooc11,fantinemooc3"
1822,"糖不不甜,fantinemooc3"
1823,"糖不不甜,fantinemooc3"
1824,"nicegirl805,间歇性积极患者"
1825,"二手法官,Blue Ocean 777777"
1826,"Blue Ocean 777777,Blue Ocean 777777"
1827,"maguozhen,BH17377155"
1828,"妮妮ykt1470383393359,BH17377155"
1829,"暮云羡,糖不不甜"
1830,"暮云羡,糖不不甜"
1831,"暮云羡,二手法官"
1832,"逗米mooc53835930990255717,李广静"
1833,"mooc53544604505182178,mooc22825105514727291"
1834,"mooc53544604505182178,万象守衡"
1835,"mooc53544604505182178,万象守衡"
1836,"mooc53621522743139829,万象守衡"
1837,"逗米mooc53835930990255717,万象守衡"
1838,"mooc53544604505182178,申士杰1802111133金科"
1839,"mooc53544604505182178,mooc53807254150915875"
1840,"mooc53544604505182178,靜止的風"
1841,"Nicole_Chen,mooc1512093307067-王淑青"
1842,"糖不不甜,mooc1512093307067-王淑青"
1843,"Nicole_Chen,Salem-H"
1844,"涂山苏苏mooc11,间歇性积极患者"
1845,"maguozhen,余欢123"
1846,"廿六生,mooc53807254150915875"
1847,"翱翔在思想波浪的十三爷,IRISeeee"
1848,"Turnoffthemoonplease,IRISeeee"
1849,"逆序,BH17377155"
1850,"翱翔在思想波浪的十三爷,dilidilibab_"
1851,"翱翔在思想波浪的十三爷,茅仁龙"
1852,"翱翔在思想波浪的十三爷,selma12315"
1853,"翱翔在思想波浪的十三爷,小夕就是李秀婷"
1854,"mooc87720118280251156,吴山点点不愁"
1855,"mooc78517046373696574,吴山点点不愁"
1856,"星照红枫,mooc18140518503927041"
1857,"深泓的小涡,jasmineljing"
1858,"jasmineljing,jasmineljing"
1859,"子弦z,诸神黄昏mooc14"
1860,"江畔何人初见月mooc12,江畔何人初见月mooc12"
1861,"子弦z,匿名用户0"
1862,"江畔何人初见月mooc12,匿名用户0"
1863,"星照红枫,匿名用户0"
1864,"江畔何人初见月mooc12,匿名用户0"
1865,"星照红枫,江畔何人初见月mooc12"
1866,"深泓的小涡,江畔何人初见月mooc12"
1867,"子弦z,zhangzhishan"
1868,"深泓的小涡,mooc78116331767728861"
1869,"子弦z,mooc78116331767728861"
1870,"冰雪心mooc3,mooc78116331767728861"
1871,"江畔何人初见月mooc12,陌mooc788"
1872,"披镣痛饮向左使,凌霜子"
1873,"披镣痛饮向左使,凌霜子"
1874,"星照红枫,凌霜子"
1875,"moocuby,凌霜子"
1876,"几分从前mooc,03徐子林"
1877,"子弦z,03徐子林"
1878,"yzu201806714,03徐子林"
1879,"子弦z,03徐子林"
1880,"几分从前mooc,mooc49570075588840835"
1881,"yzu201806714,mooc45338409950762381"
1882,"几分从前mooc,子弦z"
1883,"几分从前mooc,首师大-夏光隆"
1884,"zhangzhishan,mooc73968237879087024"
1885,"mooc49570075588840835,任丽宇星立"
1886,"Jykt1505716757689,星般闪烁"
1887,"Jykt1505716757689,星般闪烁"
1888,"王青青青青,晕染-"
1889,"几分从前mooc,挖矿静女"
1890,"子弦z,挖矿静女"
1891,"Jykt1505716757689,e15"
1892,"我脑子有病,我脑子有病"
1893,"我脑子有病,我脑子有病"
1894,"mooc22825556064905907,mooc55533542773398888"
1895,"Jykt1505716757689,mooc55533542773398888"
1896,"宁知于素,mooc55533542773398888"
1897,"江畔何人初见月mooc12,mooc55533542773398888"
1898,"mooc22825556064905907,mooc54260848567588063"
1899,"江畔何人初见月mooc12,mooc45338409950762381"
1900,"mooc22825556064905907,mooc87720118280251156"
1901,"mooc87720118280251156,子弦z"
1902,"mooc22825556064905907,首师大-夏光隆"
1903,"师保国,蝈蝈_TONY"
1904,"师保国,ykt1508201715978"
1905,"mooc22825556064905907,mooc53877562740155811"
1906,"mooc22825556064905907,小妍1978"
1907,"小妍1978,小妍1978"
1908,"mooc87720118280251156,长江大学-郭兴"
1909,"kooike哈特,又冷又明亮ykt1545453264915"
1910,"mooc87720118280251156,淑月宝宝"
1911,"物联174班17062030444,淑月宝宝"
1912,"mooc87720118280251156,mooc87720118280251156"
1913,"mooc87720118280251156,yzu201805599"
1914,"mooc87720118280251156,yzu201805599"
1915,"深泓的小涡,yzu201805599"
1916,"冰雪心mooc3,yzu201805599"
1917,"mooc87720118280251156,mooc18140518503927041"
1918,"mooc87720118280251156,mooc88492279238491340"
1919,"mooc87720118280251156,mooc88492279238491340"
1920,"kami喜欢卡米亚,光伏171班17062130136高道霖"
1921,"星照红枫,谭茵珈"
1922,"mooc78517046373696574,吴山点点不愁"
1923,"mooc1524757280367,吴山点点不愁"
1924,"mooc78517046373696574,mooc78517046373696574"
1925,"mooc78517046373696574,奉之浔"
1926,"奉之浔,奉之浔"
1927,"奉之浔,奉之浔"
1928,"冰雪心mooc3,冰雪心mooc3"
1929,"披镣痛饮向左使,陌mooc788"
1930,"16243210,披镣痛饮向左使"
1931,"16243210,傻白mooc5"
1932,"16243210,傻白mooc5"
1933,"16243210,宁知于素"
1934,"16243210,子弦z"
1935,"16243210,傻白mooc5"
1936,"江畔何人初见月mooc12,Verass00"
1937,"16243210,Verass00"
1938,"我脑子有病,我脑子有病"
1939,"我脑子有病,我脑子有病"
1940,"我脑子有病,我脑子有病"
1941,"我脑子有病,我脑子有病"
1942,"我脑子有病,我脑子有病"
1943,"我脑子有病,我脑子有病"
1944,"Jykt1505716757689,我脑子有病"
1945,"Jykt1505716757689,我脑子有病"
1946,"Jykt1505716757689,我脑子有病"
1947,"Jykt1505716757689,Jykt1505716757689"
1948,"Jykt1505716757689,晕染-"
1949,"Jykt1505716757689,efe"
1950,"Jykt1505716757689,efe"
1951,"mooc49570075588840835,efe"
1952,"kooike哈特,mn778253868163com"
1953,"kooike哈特,yzu201806723"
1954,"hwbBOBO,yzu201806723"
1955,"陌mooc788,yzu201806723"
1956,"kooike哈特,yzu201805599"
1957,"gwl727247003,mooc87720118280251156"
1958,"hwbBOBO,梁言mooc3"
1959,"这个昵称太抢手喔,MindyWho"
1960,"hwbBOBO,花梧敷"
1961,"小妍1978,霉霉mooc13"
1962,"睡不醒的笨猪mooc,禾呈mooc14"
1963,"姚娆mooc,电子171班17060130129"
1964,"小妍1978,电子171班17060130129"
1965,"睡不醒的笨猪mooc,kixin1208"
1966,"睡不醒的笨猪mooc,Annoraa"
1967,"睡不醒的笨猪mooc,叶子翩飞"
1968,"睡不醒的笨猪mooc,mooc53877562740155811"
1969,"首师大-夏光隆,axb～～"
1970,"播研,百天明"
1971,"睡不醒的笨猪mooc,百天明"
1972,"睡不醒的笨猪mooc,mooc1475996853189"
1973,"Jykt1505716757689,mooc1475996853189"
1974,"深泓的小涡,mooc1475996853189"
1975,"傻白mooc5,mooc1475996853189"
1976,"mooc49570075588840835,mooc1475996853189"
1977,"冰雪心mooc3,mooc1475996853189"
1978,"江畔何人初见月mooc12,mooc1475996853189"
1979,"奉之浔,mooc1475996853189"
1980,"mooc78517046373696574,mooc1475996853189"
1981,"火星文刀,332655840"
1982,"332655840,mooc53388268906647856"
1983,"1702114050郎跃坡,蠹书虫"
1984,"ycymooc12,蠹书虫"
1985,"火星文刀,蠹书虫"
1986,"靳果果～,蠹书虫"
1987,"快乐肥宅mooc250,蠹书虫"
1988,"姚娆mooc,蠹书虫"
1989,"姚娆mooc,蠹书虫"
1990,"回忆的沙漏皓然,蠹书虫"
1991,"小妍1978,蠹书虫"
1992,"hwbBOBO,蠹书虫"
1993,"hwbBOBO,蠹书虫"
1994,"kami喜欢卡米亚,蠹书虫"
1995,"kooike哈特,蠹书虫"
1996,"03徐子林,蠹书虫"
1997,"陌mooc788,蠹书虫"
1998,"Jykt1505716757689,蠹书虫"
1999,"宁知于素,蠹书虫"
2000,"mooc49570075588840835,蠹书虫"
2001,"16243210,蠹书虫"
2002,"yzu201806714,蠹书虫"
